,date,county,state,fips,cases,mean_temp,min_temp,max_temp,dewpoint,precipitation,fog,rain,snow,hail,thunder,tornado,region
152472,2020-03-04,Hillsborough,Florida,12057,2,70.0,59.0,84.2,65.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Southeast
152473,2020-03-04,Manatee,Florida,12081,1,73.8,61.0,81.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southeast
152474,2020-03-05,Hillsborough,Florida,12057,2,73.8,62.6,86.0,69.9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Southeast
152475,2020-03-05,Manatee,Florida,12081,1,76.0,64.9,82.0,72.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southeast
152476,2020-03-05,Santa Rosa,Florida,12113,1,59.8,57.0,64.9,55.2,0.25,0.0,1.0,0.0,0.0,0.0,0.0,Southeast
152477,2020-03-06,Broward,Florida,12011,2,79.1,75.0,93.0,68.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Southeast
152478,2020-03-06,Hillsborough,Florida,12057,2,69.4,62.6,77.0,61.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southeast
152479,2020-03-06,Lee,Florida,12071,1,74.2,69.1,86.0,65.0,0.01,0.0,1.0,0.0,0.0,0.0,0.0,Southeast
152480,2020-03-06,Manatee,Florida,12081,1,70.0,62.1,82.0,62.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Southeast
152481,2020-03-06,Santa Rosa,Florida,12113,1,59.1,48.9,70.0,39.4,0.02,0.0,0.0,0.0,0.0,0.0,0.0,Southeast
152482,2020-03-07,Broward,Florida,12011,2,67.6,57.9,86.0,49.3,0.01,0.0,0.0,0.0,0.0,0.0,0.0,Southeast
152483,2020-03-07,Charlotte,Florida,12015,1,59.8,48.9,80.1,39.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southeast
152484,2020-03-07,Hillsborough,Florida,12057,2,56.1,44.6,68.0,38.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southeast
152485,2020-03-07,Lee,Florida,12071,2,63.1,53.1,78.1,40.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southeast
152486,2020-03-07,Manatee,Florida,12081,2,61.5,52.0,75.0,34.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southeast
152487,2020-03-07,Okaloosa,Florida,12091,1,49.9,32.4,64.9,28.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southeast
152488,2020-03-07,Santa Rosa,Florida,12113,1,52.3,34.0,66.9,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southeast
152489,2020-03-07,Volusia,Florida,12127,1,54.7,46.4,62.6,33.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southeast
152490,2020-03-08,Broward,Florida,12011,3,70.3,57.9,75.9,48.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southeast
152491,2020-03-08,Charlotte,Florida,12015,1,59.4,48.0,75.0,45.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southeast
152492,2020-03-08,Hillsborough,Florida,12057,2,56.5,44.6,73.4,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southeast
152493,2020-03-08,Lee,Florida,12071,2,62.6,51.1,77.0,46.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southeast
152494,2020-03-08,Manatee,Florida,12081,2,61.4,51.1,77.0,45.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southeast
152495,2020-03-08,Okaloosa,Florida,12091,1,52.0,36.0,68.9,35.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southeast
152496,2020-03-08,Santa Rosa,Florida,12113,1,54.4,44.1,68.0,34.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southeast
152497,2020-03-08,Volusia,Florida,12127,1,55.7,44.6,71.6,43.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southeast
152498,2020-03-09,Broward,Florida,12011,3,73.1,68.0,80.1,54.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Southeast
152499,2020-03-09,Charlotte,Florida,12015,1,63.6,48.0,81.0,52.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southeast
152500,2020-03-09,Hillsborough,Florida,12057,2,61.5,50.0,77.0,53.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southeast
152501,2020-03-09,Lee,Florida,12071,2,68.5,51.1,81.0,52.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southeast
152502,2020-03-09,Manatee,Florida,12081,2,67.7,51.1,82.0,52.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southeast
152503,2020-03-09,Okaloosa,Florida,12091,1,58.2,41.2,73.9,47.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southeast
152504,2020-03-09,Santa Rosa,Florida,12113,1,59.6,46.0,73.9,47.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southeast
152505,2020-03-09,Volusia,Florida,12127,2,63.3,51.8,75.2,51.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southeast
152506,2020-03-10,Alachua,Florida,12001,1,65.8,48.0,78.1,55.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southeast
152507,2020-03-10,Broward,Florida,12011,4,75.1,68.0,82.0,59.7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Southeast
152508,2020-03-10,Charlotte,Florida,12015,1,69.9,51.1,82.0,59.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southeast
152509,2020-03-10,Collier,Florida,12021,3,69.1,58.6,89.2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southeast
152510,2020-03-10,Hillsborough,Florida,12057,2,69.0,60.8,80.6,59.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southeast
152511,2020-03-10,Lee,Florida,12071,2,71.6,59.0,82.9,59.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southeast
152512,2020-03-10,Manatee,Florida,12081,2,71.6,57.0,82.9,58.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southeast
152513,2020-03-10,Nassau,Florida,12089,1,66.5,50.0,77.0,56.6,0.01,0.0,0.0,0.0,0.0,0.0,0.0,Southeast
152514,2020-03-10,Okaloosa,Florida,12091,1,62.6,51.6,74.8,56.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southeast
152515,2020-03-10,Pasco,Florida,12101,1,71.0,52.0,82.9,56.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southeast
152516,2020-03-10,Pinellas,Florida,12103,2,72.3,61.0,82.0,58.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southeast
152517,2020-03-10,Santa Rosa,Florida,12113,1,65.0,57.0,75.9,57.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Southeast
152518,2020-03-10,Volusia,Florida,12127,2,66.7,57.2,78.8,57.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southeast
152519,2020-03-11,Alachua,Florida,12001,1,66.8,52.0,78.1,55.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southeast
152520,2020-03-11,Broward,Florida,12011,5,74.3,69.1,82.0,62.1,0.09,0.0,1.0,0.0,0.0,0.0,0.0,Southeast
152521,2020-03-11,Charlotte,Florida,12015,1,69.4,55.9,84.0,58.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southeast
152522,2020-03-11,Collier,Florida,12021,3,68.7,57.6,87.4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southeast
152523,2020-03-11,Hillsborough,Florida,12057,2,68.0,55.4,82.4,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southeast
152524,2020-03-11,Lee,Florida,12071,2,72.5,62.1,84.9,59.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southeast
152525,2020-03-11,Manatee,Florida,12081,2,70.2,62.1,82.9,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southeast
152526,2020-03-11,Miami-Dade,Florida,12086,1,72.6,63.0,82.0,63.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Southeast
152527,2020-03-11,Nassau,Florida,12089,1,68.5,55.9,82.0,56.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southeast
152528,2020-03-11,Okaloosa,Florida,12091,1,69.3,63.5,78.3,61.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Southeast
152529,2020-03-11,Pasco,Florida,12101,1,68.6,54.0,84.0,56.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Southeast
152530,2020-03-11,Pinellas,Florida,12103,2,71.6,62.1,82.9,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southeast
152531,2020-03-11,Santa Rosa,Florida,12113,1,68.8,63.0,79.0,60.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Southeast
152532,2020-03-11,St. Johns,Florida,12109,1,68.0,59.0,75.0,60.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southeast
152533,2020-03-11,Volusia,Florida,12127,2,67.6,55.4,80.6,59.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southeast
152534,2020-03-12,Alachua,Florida,12001,2,65.5,50.0,82.0,54.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southeast
152535,2020-03-12,Broward,Florida,12011,12,74.5,66.0,84.0,61.6,0.14,0.0,1.0,0.0,0.0,0.0,0.0,Southeast
152536,2020-03-12,Charlotte,Florida,12015,1,71.3,55.0,86.0,61.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southeast
152537,2020-03-12,Clay,Florida,12019,1,65.5,50.0,80.6,52.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southeast
152538,2020-03-12,Collier,Florida,12021,3,71.2,60.8,88.3,,0.46,0.0,0.0,0.0,0.0,0.0,0.0,Southeast
152539,2020-03-12,Duval,Florida,12031,1,71.5,62.1,82.0,56.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southeast
152540,2020-03-12,Hillsborough,Florida,12057,3,68.0,57.2,84.2,59.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southeast
152541,2020-03-12,Lee,Florida,12071,4,73.6,62.1,86.0,62.3,0.01,0.0,1.0,0.0,0.0,0.0,0.0,Southeast
152542,2020-03-12,Manatee,Florida,12081,2,70.4,60.1,82.9,61.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southeast
152543,2020-03-12,Miami-Dade,Florida,12086,2,73.1,63.0,84.0,63.3,0.01,0.0,0.0,0.0,0.0,0.0,0.0,Southeast
152544,2020-03-12,Nassau,Florida,12089,1,69.5,55.9,84.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southeast
152545,2020-03-12,Okaloosa,Florida,12091,1,68.9,63.3,79.7,61.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southeast
152546,2020-03-12,Palm Beach,Florida,12099,2,75.9,69.1,82.9,62.4,0.08,0.0,0.0,0.0,0.0,0.0,0.0,Southeast
152547,2020-03-12,Pasco,Florida,12101,1,69.3,53.1,88.0,54.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Southeast
152548,2020-03-12,Pinellas,Florida,12103,2,72.4,62.1,84.9,58.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southeast
152549,2020-03-12,Santa Rosa,Florida,12113,1,68.9,62.1,79.0,60.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Southeast
152550,2020-03-12,Sarasota,Florida,12115,2,68.2,63.0,71.8,63.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southeast
152551,2020-03-12,Seminole,Florida,12117,1,71.6,57.9,84.0,59.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southeast
152552,2020-03-12,St. Johns,Florida,12109,1,68.0,59.0,75.9,58.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southeast
152553,2020-03-12,Volusia,Florida,12127,3,69.1,59.0,82.4,58.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southeast
152554,2020-03-13,Alachua,Florida,12001,3,66.9,51.1,84.0,53.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southeast
152555,2020-03-13,Broward,Florida,12011,21,75.1,66.0,82.9,62.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southeast
152556,2020-03-13,Charlotte,Florida,12015,1,71.5,57.9,87.1,60.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southeast
152557,2020-03-13,Clay,Florida,12019,1,67.6,51.8,84.2,52.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southeast
152558,2020-03-13,Collier,Florida,12021,3,71.5,58.6,90.3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southeast
152559,2020-03-13,Duval,Florida,12031,1,72.8,63.0,86.0,55.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southeast
152560,2020-03-13,Hillsborough,Florida,12057,3,68.7,53.6,86.0,58.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southeast
152561,2020-03-13,Lee,Florida,12071,4,74.1,63.0,87.1,60.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southeast
152562,2020-03-13,Manatee,Florida,12081,4,70.8,62.1,78.1,62.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southeast
152563,2020-03-13,Miami-Dade,Florida,12086,8,73.4,64.0,84.0,64.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southeast
152564,2020-03-13,Nassau,Florida,12089,1,69.9,55.9,86.0,56.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southeast
152565,2020-03-13,Okaloosa,Florida,12091,1,67.7,57.2,79.2,62.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Southeast
152566,2020-03-13,Orange,Florida,12095,1,74.0,63.0,84.9,59.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southeast
152567,2020-03-13,Osceola,Florida,12097,1,73.3,62.1,86.0,62.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southeast
152568,2020-03-13,Palm Beach,Florida,12099,5,76.2,66.9,82.0,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southeast
152569,2020-03-13,Pasco,Florida,12101,1,69.5,54.0,87.1,54.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southeast
152570,2020-03-13,Pinellas,Florida,12103,2,73.7,63.0,87.1,59.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southeast
152571,2020-03-13,Santa Rosa,Florida,12113,1,68.7,60.8,79.0,61.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Southeast
152572,2020-03-13,Sarasota,Florida,12115,2,70.2,65.8,72.9,65.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southeast
152573,2020-03-13,Seminole,Florida,12117,1,73.2,61.0,88.0,60.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southeast
152574,2020-03-13,St. Johns,Florida,12109,1,68.4,57.9,80.1,59.2,0.06,0.0,0.0,0.0,0.0,0.0,0.0,Southeast
152575,2020-03-13,Volusia,Florida,12127,4,70.1,57.2,84.2,59.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southeast
152576,2020-03-14,Alachua,Florida,12001,3,69.1,50.0,86.0,57.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southeast
152577,2020-03-14,Broward,Florida,12011,21,77.7,64.9,84.9,67.9,0.17,0.0,1.0,0.0,0.0,0.0,0.0,Southeast
152578,2020-03-14,Charlotte,Florida,12015,1,72.7,57.0,89.1,62.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southeast
152579,2020-03-14,Clay,Florida,12019,1,69.5,55.4,86.0,56.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southeast
152580,2020-03-14,Collier,Florida,12021,3,73.5,62.4,94.1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southeast
152581,2020-03-14,Duval,Florida,12031,1,74.1,62.1,87.1,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southeast
152582,2020-03-14,Hillsborough,Florida,12057,3,70.0,55.4,86.0,60.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southeast
152583,2020-03-14,Lee,Florida,12071,4,75.0,63.0,90.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southeast
152584,2020-03-14,Manatee,Florida,12081,4,73.4,62.1,86.0,63.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southeast
152585,2020-03-14,Miami-Dade,Florida,12086,8,74.6,63.0,84.0,68.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southeast
152586,2020-03-14,Nassau,Florida,12089,1,71.0,55.9,88.0,58.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southeast
152587,2020-03-14,Okaloosa,Florida,12091,1,71.1,61.7,81.9,60.9,0.0,1.0,1.0,0.0,0.0,0.0,0.0,Southeast
152588,2020-03-14,Orange,Florida,12095,1,74.4,62.1,88.0,60.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southeast
152589,2020-03-14,Osceola,Florida,12097,1,73.4,62.1,86.0,63.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southeast
152590,2020-03-14,Palm Beach,Florida,12099,5,78.5,66.9,82.9,66.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southeast
152591,2020-03-14,Pasco,Florida,12101,1,71.2,53.1,90.0,56.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southeast
152592,2020-03-14,Pinellas,Florida,12103,2,74.3,62.1,87.1,61.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southeast
152593,2020-03-14,Santa Rosa,Florida,12113,1,70.4,64.9,81.0,61.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Southeast
152594,2020-03-14,Sarasota,Florida,12115,2,73.1,67.6,77.9,68.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southeast
152595,2020-03-14,Seminole,Florida,12117,1,73.2,61.0,88.0,61.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southeast
152596,2020-03-14,St. Johns,Florida,12109,1,69.6,57.9,80.1,62.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southeast
152597,2020-03-14,Volusia,Florida,12127,4,71.3,57.2,86.0,60.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southeast
168005,2020-03-01,New York City,New York,NYC,1,34.6,27.0,48.0,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Northeast
168006,2020-03-02,New York City,New York,NYC,1,46.2,27.0,59.0,29.5,0.01,0.0,0.0,0.0,0.0,0.0,0.0,Northeast
168007,2020-03-03,New York City,New York,NYC,2,52.0,37.9,59.0,42.9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Northeast
168008,2020-03-04,New York City,New York,NYC,2,50.6,45.0,57.0,34.7,,0.0,1.0,0.0,0.0,0.0,0.0,Northeast
168009,2020-03-04,Westchester,New York,36119,9,47.8,43.0,55.9,30.1,0.24,1.0,1.0,0.0,0.0,0.0,0.0,Northeast
168010,2020-03-05,Nassau,New York,36059,1,46.6,39.9,57.0,26.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Northeast
168011,2020-03-05,New York City,New York,NYC,4,47.0,39.9,57.0,28.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Northeast
168012,2020-03-05,Westchester,New York,36119,17,42.3,36.0,54.0,24.9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Northeast
168013,2020-03-06,Nassau,New York,36059,4,41.8,34.0,52.0,32.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Northeast
168014,2020-03-06,New York City,New York,NYC,5,42.3,39.0,55.0,35.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Northeast
168015,2020-03-06,Rockland,New York,36087,2,37.5,30.9,48.9,31.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Northeast
168016,2020-03-06,Westchester,New York,36119,33,37.5,30.9,48.9,31.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Northeast
168017,2020-03-07,Nassau,New York,36059,4,40.1,34.0,48.9,18.2,0.01,0.0,1.0,0.0,0.0,0.0,0.0,Northeast
168018,2020-03-07,New York City,New York,NYC,12,42.4,37.0,52.0,25.2,,0.0,1.0,0.0,0.0,0.0,0.0,Northeast
168019,2020-03-07,Rockland,New York,36087,2,36.8,30.9,46.0,17.5,0.1,0.0,1.0,0.0,0.0,0.0,0.0,Northeast
168020,2020-03-07,Saratoga,New York,36091,2,36.0,26.6,44.6,14.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Northeast
168021,2020-03-07,Westchester,New York,36119,69,36.8,30.9,46.0,17.5,0.1,0.0,1.0,0.0,0.0,0.0,0.0,Northeast
168022,2020-03-08,Nassau,New York,36059,5,42.0,30.9,57.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Northeast
168023,2020-03-08,New York City,New York,NYC,14,45.0,36.0,59.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Northeast
168024,2020-03-08,Rockland,New York,36087,2,41.0,30.9,57.0,14.1,0.01,0.0,0.0,0.0,0.0,0.0,0.0,Northeast
168025,2020-03-08,Saratoga,New York,36091,2,43.3,30.2,55.4,21.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Northeast
168026,2020-03-08,Suffolk,New York,36103,1,39.2,27.0,52.0,17.6,0.01,0.0,0.0,0.0,0.0,0.0,0.0,Northeast
168027,2020-03-08,Ulster,New York,36111,1,37.6,24.4,60.3,17.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Northeast
168028,2020-03-08,Westchester,New York,36119,81,41.0,30.9,57.0,14.1,0.01,0.0,0.0,0.0,0.0,0.0,0.0,Northeast
168029,2020-03-09,Nassau,New York,36059,17,52.9,30.9,66.9,29.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Northeast
168030,2020-03-09,New York City,New York,NYC,20,54.9,36.0,71.1,27.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Northeast
168031,2020-03-09,Rockland,New York,36087,4,56.0,43.0,70.0,18.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Northeast
168032,2020-03-09,Saratoga,New York,36091,2,55.0,30.2,73.4,26.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Northeast
168033,2020-03-09,Suffolk,New York,36103,1,49.9,44.1,61.0,33.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Northeast
168034,2020-03-09,Ulster,New York,36111,1,56.2,43.2,73.9,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Northeast
168035,2020-03-09,Westchester,New York,36119,97,56.0,43.0,70.0,18.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Northeast
168036,2020-03-10,Nassau,New York,36059,19,52.2,44.1,66.9,41.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Northeast
168037,2020-03-10,New York City,New York,NYC,37,58.2,44.1,71.1,39.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Northeast
168038,2020-03-10,Rockland,New York,36087,6,58.3,43.0,70.0,34.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Northeast
168039,2020-03-10,Saratoga,New York,36091,2,52.0,44.6,57.2,40.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Northeast
168040,2020-03-10,Suffolk,New York,36103,1,51.0,43.0,61.0,41.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Northeast
168041,2020-03-10,Ulster,New York,36111,1,59.6,50.0,65.5,34.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Northeast
168042,2020-03-10,Westchester,New York,36119,107,58.3,43.0,70.0,34.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Northeast
168043,2020-03-11,Monroe,New York,36055,1,33.5,26.1,39.9,23.4,0.06,0.0,0.0,0.0,0.0,0.0,0.0,Northeast
168044,2020-03-11,Nassau,New York,36059,28,52.5,44.1,62.1,32.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Northeast
168045,2020-03-11,New York City,New York,NYC,52,54.5,45.0,63.0,36.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Northeast
168046,2020-03-11,Rockland,New York,36087,6,49.5,39.9,64.0,30.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Northeast
168047,2020-03-11,Saratoga,New York,36091,2,39.6,33.8,48.2,24.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Northeast
168048,2020-03-11,Suffolk,New York,36103,6,50.8,43.0,57.0,31.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Northeast
168049,2020-03-11,Ulster,New York,36111,2,49.5,41.5,59.4,31.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Northeast
168050,2020-03-11,Westchester,New York,36119,120,49.5,39.9,64.0,30.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Northeast
168051,2020-03-12,Albany,New York,36001,2,40.7,34.0,53.1,23.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Northeast
168052,2020-03-12,Delaware,New York,36025,1,39.0,30.0,46.9,23.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Northeast
168053,2020-03-12,Dutchess,New York,36027,1,39.8,28.0,47.1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Northeast
168054,2020-03-12,Herkimer,New York,36043,1,39.8,27.0,52.0,26.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Northeast
168055,2020-03-12,Monroe,New York,36055,1,38.9,25.0,51.1,28.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Northeast
168056,2020-03-12,Nassau,New York,36059,41,43.9,35.1,59.0,33.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Northeast
168057,2020-03-12,New York City,New York,NYC,96,47.0,44.1,57.9,34.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Northeast
168058,2020-03-12,Orange,New York,36071,1,38.7,27.0,51.1,27.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Northeast
168059,2020-03-12,Rockland,New York,36087,7,40.5,32.0,53.1,28.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Northeast
168060,2020-03-12,Saratoga,New York,36091,3,42.8,32.0,53.6,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Northeast
168061,2020-03-12,Suffolk,New York,36103,21,41.9,32.0,57.0,33.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Northeast
168062,2020-03-12,Ulster,New York,36111,4,42.0,37.0,48.7,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Northeast
168063,2020-03-12,Westchester,New York,36119,147,40.5,32.0,53.1,28.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Northeast
168064,2020-03-13,Albany,New York,36001,2,48.1,34.0,57.0,36.6,0.21,0.0,1.0,0.0,0.0,0.0,0.0,Northeast
168065,2020-03-13,Delaware,New York,36025,1,46.0,39.0,59.0,38.5,0.43,1.0,1.0,0.0,0.0,0.0,0.0,Northeast
168066,2020-03-13,Dutchess,New York,36027,3,49.4,41.2,66.0,,0.02,0.0,0.0,0.0,0.0,0.0,0.0,Northeast
168067,2020-03-13,Herkimer,New York,36043,1,45.1,39.9,53.1,35.4,0.07,0.0,1.0,0.0,0.0,0.0,0.0,Northeast
168068,2020-03-13,Monroe,New York,36055,1,48.0,31.1,52.0,36.7,0.06,0.0,1.0,0.0,0.0,0.0,0.0,Northeast
168069,2020-03-13,Nassau,New York,36059,51,55.1,46.9,71.1,44.8,0.37,0.0,1.0,0.0,0.0,0.0,0.0,Northeast
